Date,Adj Close
11/26/1975,90.94
11/28/1975,91.24
12/01/1975,90.67
12/02/1975,89.33
12/03/1975,87.6
12/04/1975,87.84
12/05/1975,86.82
12/08/1975,87.07
12/09/1975,87.3
12/10/1975,88.08
12/11/1975,87.8
12/12/1975,87.83
12/15/1975,88.09
12/16/1975,88.93
12/17/1975,89.15
12/18/1975,89.43
12/19/1975,88.8
12/22/1975,88.14
12/23/1975,88.73
12/24/1975,89.46
12/26/1975,90.25
12/29/1975,90.13
12/30/1975,89.77
12/31/1975,90.19
01/02/1976,90.9
01/05/1976,92.58
01/06/1976,93.53
01/07/1976,93.95
01/08/1976,94.58
01/09/1976,94.95
01/12/1976,96.33
01/13/1976,95.57
01/14/1976,97.13
01/15/1976,96.61
01/16/1976,97
01/19/1976,98.32
01/20/1976,98.86
01/21/1976,98.24
01/22/1976,98.04
01/23/1976,99.21
01/26/1976,99.68
01/27/1976,99.07
01/28/1976,98.53
01/29/1976,100.11
01/30/1976,100.86
02/02/1976,100.87
02/03/1976,101.18
02/04/1976,101.91
02/05/1976,100.39
02/06/1976,99.46
02/09/1976,99.62
02/10/1976,100.47
02/11/1976,100.77
02/12/1976,100.25
02/13/1976,99.67
02/17/1976,99.05
02/18/1976,99.85
02/19/1976,101.41
02/20/1976,102.1
02/23/1976,101.61
02/24/1976,102.03
02/25/1976,101.69
02/26/1976,100.11
02/27/1976,99.71
03/01/1976,100.02
03/02/1976,100.58
03/03/1976,99.98
03/04/1976,98.92
03/05/1976,99.11
03/08/1976,100.19
03/09/1976,100.58
03/10/1976,100.94
03/11/1976,101.89
03/12/1976,100.86
03/15/1976,99.8
03/16/1976,100.92
03/17/1976,100.86
03/18/1976,100.45
03/19/1976,100.58
03/22/1976,100.71
03/23/1976,102.24
03/24/1976,103.42
03/25/1976,102.85
03/26/1976,102.85
03/29/1976,102.41
03/30/1976,102.01
03/31/1976,102.77
04/01/1976,102.24
04/02/1976,102.25
04/05/1976,103.51
04/06/1976,103.36
04/07/1976,102.21
04/08/1976,101.28
04/09/1976,100.35
04/12/1976,100.2
04/13/1976,101.05
04/14/1976,100.31
04/15/1976,100.67
04/19/1976,101.44
04/20/1976,102.87
04/21/1976,103.32
04/22/1976,102.98
04/23/1976,102.29
04/26/1976,102.43
04/27/1976,101.86
04/28/1976,102.13
04/29/1976,102.13
04/30/1976,101.64
05/03/1976,100.92
05/04/1976,101.46
05/05/1976,100.88
05/06/1976,101.16
05/07/1976,101.88
05/10/1976,103.1
05/11/1976,102.95
05/12/1976,102.77
05/13/1976,102.16
05/14/1976,101.34
05/17/1976,101.09
05/18/1976,101.26
05/19/1976,101.18
05/20/1976,102
05/21/1976,101.26
05/24/1976,99.44
05/25/1976,99.49
05/26/1976,99.34
05/27/1976,99.38
05/28/1976,100.18
06/01/1976,99.85
06/02/1976,100.22
06/03/1976,100.13
06/04/1976,99.15
06/07/1976,98.63
06/08/1976,98.8
06/09/1976,98.74
06/10/1976,99.56
06/11/1976,100.92
06/14/1976,101.95
06/15/1976,101.46
06/16/1976,102.01
06/17/1976,103.61
06/18/1976,103.76
06/21/1976,104.28
06/22/1976,103.47
06/23/1976,103.25
06/24/1976,103.79
06/25/1976,103.72
06/28/1976,103.43
06/29/1976,103.86
06/30/1976,104.28
07/01/1976,103.59
07/02/1976,104.11
07/06/1976,103.54
07/07/1976,103.83
07/08/1976,103.98
07/09/1976,104.98
07/12/1976,105.9
07/13/1976,105.67
07/14/1976,105.95
07/15/1976,105.2
07/16/1976,104.68
07/19/1976,104.29
07/20/1976,103.72
07/21/1976,103.82
07/22/1976,103.93
07/23/1976,104.06
07/26/1976,104.07
07/27/1976,103.48
07/28/1976,103.05
07/29/1976,102.93
07/30/1976,103.44
08/02/1976,103.19
08/03/1976,104.14
08/04/1976,104.43
08/05/1976,103.85
08/06/1976,103.79
08/09/1976,103.49
08/10/1976,104.41
08/11/1976,104.06
08/12/1976,104.22
08/13/1976,104.25
08/16/1976,104.43
08/17/1976,104.8
08/18/1976,104.56
08/19/1976,103.39
08/20/1976,102.37
08/23/1976,101.96
08/24/1976,101.27
08/25/1976,102.03
08/26/1976,101.32
08/27/1976,101.48
08/30/1976,102.07
08/31/1976,102.91
09/01/1976,104.06
09/02/1976,103.92
09/03/1976,104.3
09/07/1976,105.03
09/08/1976,104.94
09/09/1976,104.4
09/10/1976,104.65
09/13/1976,104.29
09/14/1976,103.94
09/15/1976,104.25
09/16/1976,105.34
09/17/1976,106.27
09/20/1976,106.32
09/21/1976,107.83
09/22/1976,107.46
09/23/1976,106.92
09/24/1976,106.8
09/27/1976,107.27
09/28/1976,105.92
09/29/1976,105.37
09/30/1976,105.24
10/01/1976,104.17
10/04/1976,104.03
10/05/1976,103.23
10/06/1976,102.97
10/07/1976,103.54
10/08/1976,102.56
10/11/1976,101.64
10/12/1976,100.81
10/13/1976,102.12
10/14/1976,100.85
10/15/1976,100.88
10/18/1976,101.47
10/19/1976,101.45
10/20/1976,101.74
10/21/1976,100.77
10/22/1976,99.96
10/25/1976,100.07
10/26/1976,101.06
10/27/1976,101.76
10/28/1976,101.61
10/29/1976,102.9
11/01/1976,103.1
11/03/1976,101.92
11/04/1976,102.41
11/05/1976,100.82
11/08/1976,99.6
11/09/1976,99.32
11/10/1976,98.81
11/11/1976,99.64
11/12/1976,99.24
11/15/1976,99.9
11/16/1976,100.04
11/17/1976,100.61
11/18/1976,101.89
11/19/1976,101.92
11/22/1976,102.59
11/23/1976,101.96
11/24/1976,102.41
11/26/1976,103.15
11/29/1976,102.44
11/30/1976,102.1
12/01/1976,102.49
12/02/1976,102.12
12/03/1976,102.76
12/06/1976,103.56
12/07/1976,103.49
12/08/1976,104.08
12/09/1976,104.51
12/10/1976,104.7
12/13/1976,104.63
12/14/1976,105.07
12/15/1976,105.14
12/16/1976,104.8
12/17/1976,104.26
12/20/1976,103.65
12/21/1976,104.22
12/22/1976,104.71
12/23/1976,104.84
12/27/1976,106.06
12/28/1976,106.77
12/29/1976,106.34
12/30/1976,106.88
12/31/1976,107.46
01/03/1977,107
01/04/1977,105.7
01/05/1977,104.76
01/06/1977,105.02
01/07/1977,105.01
01/10/1977,105.2
01/11/1977,104.12
01/12/1977,103.4
01/13/1977,104.2
01/14/1977,104.01
01/17/1977,103.73
01/18/1977,103.32
01/19/1977,103.85
01/20/1977,102.97
01/21/1977,103.32
01/24/1977,103.25
01/25/1977,103.13
01/26/1977,102.34
01/27/1977,101.79
01/28/1977,101.93
01/31/1977,102.03
02/01/1977,102.54
02/02/1977,102.36
02/03/1977,101.85
02/04/1977,101.88
02/07/1977,101.89
02/08/1977,101.6
02/09/1977,100.73
02/10/1977,100.82
02/11/1977,100.22
02/14/1977,100.74
02/15/1977,101.04
02/16/1977,101.5
02/17/1977,100.92
02/18/1977,100.49
02/22/1977,100.49
02/23/1977,100.19
02/24/1977,99.6
02/25/1977,99.48
02/28/1977,99.82
03/01/1977,100.66
03/02/1977,100.39
03/03/1977,100.88
03/04/1977,101.2
03/07/1977,101.25
03/08/1977,100.87
03/09/1977,100.1
03/10/1977,100.67
03/11/1977,100.65
03/14/1977,101.42
03/15/1977,101.98
03/16/1977,102.17
03/17/1977,102.08
03/18/1977,101.86
03/21/1977,101.31
03/22/1977,101
03/23/1977,100.2
03/24/1977,99.7
03/25/1977,99.06
03/28/1977,99
03/29/1977,99.69
03/30/1977,98.54
03/31/1977,98.42
04/01/1977,99.21
04/04/1977,98.23
04/05/1977,98.01
04/06/1977,97.91
04/07/1977,98.35
04/11/1977,98.88
04/12/1977,100.15
04/13/1977,100.16
04/14/1977,101
04/15/1977,101.04
04/18/1977,100.54
04/19/1977,100.07
04/20/1977,100.4
04/21/1977,99.75
04/22/1977,98.44
04/25/1977,97.15
04/26/1977,97.11
04/27/1977,97.96
04/28/1977,98.2
04/29/1977,98.44
05/02/1977,98.93
05/03/1977,99.43
05/04/1977,99.96
05/05/1977,100.11
05/06/1977,99.49
05/09/1977,99.18
05/10/1977,99.47
05/11/1977,98.78
05/12/1977,98.73
05/13/1977,99.03
05/16/1977,99.47
05/17/1977,99.77
05/18/1977,100.3
05/19/1977,99.88
05/20/1977,99.45
05/23/1977,98.15
05/24/1977,97.67
05/25/1977,96.77
05/26/1977,97.01
05/27/1977,96.27
05/31/1977,96.12
06/01/1977,96.93
06/02/1977,96.74
06/03/1977,97.69
06/06/1977,97.23
06/07/1977,97.73
06/08/1977,98.2
06/09/1977,98.14
06/10/1977,98.46
06/13/1977,98.74
06/14/1977,99.86
06/15/1977,99.61
06/16/1977,99.85
06/17/1977,99.97
06/20/1977,100.42
06/21/1977,100.74
06/22/1977,100.46
06/23/1977,100.62
06/24/1977,101.19
06/27/1977,100.98
06/28/1977,100.14
06/29/1977,100.11
06/30/1977,100.48
07/01/1977,100.1
07/05/1977,100.09
07/06/1977,99.58
07/07/1977,99.93
07/08/1977,99.79
07/11/1977,99.55
07/12/1977,99.45
07/13/1977,99.59
07/15/1977,100.18
07/18/1977,100.95
07/19/1977,101.79
07/20/1977,101.73
07/21/1977,101.59
07/22/1977,101.67
07/25/1977,100.85
07/26/1977,100.27
07/27/1977,98.64
07/28/1977,98.79
07/29/1977,98.85
08/01/1977,99.12
08/02/1977,98.5
08/03/1977,98.37
08/04/1977,98.74
08/05/1977,98.76
08/08/1977,97.99
08/09/1977,98.05
08/10/1977,98.92
08/11/1977,98.16
08/12/1977,97.88
08/15/1977,98.18
08/16/1977,97.73
08/17/1977,97.74
08/18/1977,97.68
08/19/1977,97.51
08/22/1977,97.79
08/23/1977,97.62
08/24/1977,97.23
08/25/1977,96.15
08/26/1977,96.06
08/29/1977,96.92
08/30/1977,96.38
08/31/1977,96.77
09/01/1977,96.83
09/02/1977,97.45
09/06/1977,97.71
09/07/1977,98.01
09/08/1977,97.28
09/09/1977,96.37
09/12/1977,96.03
09/13/1977,96.09
09/14/1977,96.55
09/15/1977,96.8
09/16/1977,96.48
09/19/1977,95.85
09/20/1977,95.89
09/21/1977,95.1
09/22/1977,95.09
09/23/1977,95.04
09/26/1977,95.38
09/27/1977,95.24
09/28/1977,95.31
09/29/1977,95.85
09/30/1977,96.53
10/03/1977,96.74
10/04/1977,96.03
10/05/1977,95.68
10/06/1977,96.05
10/07/1977,95.97
10/10/1977,95.75
10/11/1977,94.93
10/12/1977,94.04
10/13/1977,93.46
10/14/1977,93.56
10/17/1977,93.47
10/18/1977,93.46
10/19/1977,92.38
10/20/1977,92.67
10/21/1977,92.32
10/24/1977,91.63
10/25/1977,91
10/26/1977,92.1
10/27/1977,92.34
10/28/1977,92.61
10/31/1977,92.34
11/01/1977,91.35
11/02/1977,90.71
11/03/1977,90.76
11/04/1977,91.58
11/07/1977,92.29
11/08/1977,92.46
11/09/1977,92.98
11/10/1977,94.71
11/11/1977,95.98
11/14/1977,95.32
11/15/1977,95.93
11/16/1977,95.45
11/17/1977,95.16
11/18/1977,95.33
11/21/1977,95.25
11/22/1977,96.09
11/23/1977,96.49
11/25/1977,96.69
11/28/1977,96.04
11/29/1977,94.55
11/30/1977,94.83
12/01/1977,94.69
12/02/1977,94.67
12/05/1977,94.27
12/06/1977,92.83
12/07/1977,92.78
12/08/1977,92.96
12/09/1977,93.65
12/12/1977,93.63
12/13/1977,93.56
12/14/1977,94.03
12/15/1977,93.55
12/16/1977,93.4
12/19/1977,92.69
12/20/1977,92.5
12/21/1977,93.05
12/22/1977,93.8
12/23/1977,94.69
12/27/1977,94.69
12/28/1977,94.75
12/29/1977,94.94
12/30/1977,95.1
01/03/1978,93.82
01/04/1978,93.52
01/05/1978,92.74
01/06/1978,91.62
01/09/1978,90.64
01/10/1978,90.17
01/11/1978,89.74
01/12/1978,89.82
01/13/1978,89.69
01/16/1978,89.43
01/17/1978,89.88
01/18/1978,90.56
01/19/1978,90.09
01/20/1978,89.89
01/23/1978,89.24
01/24/1978,89.25
01/25/1978,89.39
01/26/1978,88.58
01/27/1978,88.58
01/30/1978,89.34
01/31/1978,89.25
02/01/1978,89.93
02/02/1978,90.13
02/03/1978,89.62
02/06/1978,89.5
02/07/1978,90.33
02/08/1978,90.83
02/09/1978,90.3
02/10/1978,90.08
02/13/1978,89.86
02/14/1978,89.04
02/15/1978,88.83
02/16/1978,88.08
02/17/1978,87.96
02/21/1978,87.59
02/22/1978,87.56
02/23/1978,87.64
02/24/1978,88.49
02/27/1978,87.72
02/28/1978,87.04
03/01/1978,87.19
03/02/1978,87.32
03/03/1978,87.45
03/06/1978,86.9
03/07/1978,87.36
03/08/1978,87.84
03/09/1978,87.89
03/10/1978,88.88
03/13/1978,88.95
03/14/1978,89.35
03/15/1978,89.12
03/16/1978,89.51
03/17/1978,90.2
03/20/1978,90.82
03/21/1978,89.79
03/22/1978,89.47
03/23/1978,89.36
03/27/1978,88.87
03/28/1978,89.5
03/29/1978,89.64
03/30/1978,89.41
03/31/1978,89.21
04/03/1978,88.46
04/04/1978,88.86
04/05/1978,89.64
04/06/1978,89.79
04/07/1978,90.17
04/10/1978,90.49
04/11/1978,90.25
04/12/1978,90.11
04/13/1978,90.98
04/14/1978,92.92
04/17/1978,94.45
04/18/1978,93.43
04/19/1978,93.86
04/20/1978,94.54
04/21/1978,94.34
04/24/1978,95.77
04/25/1978,96.64
04/26/1978,96.82
04/27/1978,95.86
04/28/1978,96.83
05/01/1978,97.67
05/02/1978,97.25
05/03/1978,96.26
05/04/1978,95.93
05/05/1978,96.53
05/08/1978,96.19
05/09/1978,95.9
05/10/1978,95.92
05/11/1978,97.2
05/12/1978,98.07
05/15/1978,98.76
05/16/1978,99.35
05/17/1978,99.6
05/18/1978,98.62
05/19/1978,98.12
05/22/1978,99.09
05/23/1978,98.05
05/24/1978,97.08
05/25/1978,96.8
05/26/1978,96.58
05/30/1978,96.86
05/31/1978,97.24
06/01/1978,97.35
06/02/1978,98.14
06/05/1978,99.95
06/06/1978,100.32
06/07/1978,100.12
06/08/1978,100.21
06/09/1978,99.93
06/12/1978,99.55
06/13/1978,99.57
06/14/1978,99.48
06/15/1978,98.34
06/16/1978,97.42
06/19/1978,97.49
06/20/1978,96.51
06/21/1978,96.01
06/22/1978,96.24
06/23/1978,95.85
06/26/1978,94.6
06/27/1978,94.98
06/28/1978,95.4
06/29/1978,95.57
06/30/1978,95.53
07/03/1978,95.09
07/05/1978,94.27
07/06/1978,94.32
07/07/1978,94.89
07/10/1978,95.27
07/11/1978,95.93
07/12/1978,96.24
07/13/1978,96.25
07/14/1978,97.58
07/17/1978,97.78
07/18/1978,96.87
07/19/1978,98.12
07/20/1978,98.03
07/21/1978,97.75
07/24/1978,97.72
07/25/1978,98.44
07/26/1978,99.08
07/27/1978,99.54
07/28/1978,100
07/31/1978,100.68
08/01/1978,100.66
08/02/1978,102.92
08/03/1978,103.51
08/04/1978,103.92
08/07/1978,103.55
08/08/1978,104.01
08/09/1978,104.5
08/10/1978,103.66
08/11/1978,103.96
08/14/1978,103.97
08/15/1978,103.85
08/16/1978,104.65
08/17/1978,105.08
08/18/1978,104.73
08/21/1978,103.89
08/22/1978,104.31
08/23/1978,104.91
08/24/1978,105.08
08/25/1978,104.9
08/28/1978,103.96
08/29/1978,103.39
08/30/1978,103.5
08/31/1978,103.29
09/01/1978,103.68
09/05/1978,104.49
09/06/1978,105.38
09/07/1978,105.42
09/08/1978,106.79
09/11/1978,106.98
09/12/1978,106.99
09/13/1978,106.34
09/14/1978,105.1
09/15/1978,104.12
09/18/1978,103.21
09/19/1978,102.53
09/20/1978,101.73
09/21/1978,101.9
09/22/1978,101.84
09/25/1978,101.86
09/26/1978,102.62
09/27/1978,101.66
09/28/1978,101.96
09/29/1978,102.54
10/02/1978,102.96
10/03/1978,102.6
10/04/1978,103.06
10/05/1978,103.27
10/06/1978,103.52
10/09/1978,104.59
10/10/1978,104.46
10/11/1978,105.39
10/12/1978,104.88
10/13/1978,104.66
10/16/1978,102.61
10/17/1978,101.26
10/18/1978,100.49
10/19/1978,99.33
10/20/1978,97.95
10/23/1978,98.18
10/24/1978,97.49
10/25/1978,97.31
10/26/1978,96.03
10/27/1978,94.59
10/30/1978,95.06
10/31/1978,93.15
11/01/1978,96.85
11/02/1978,95.61
11/03/1978,96.18
11/06/1978,95.19
11/07/1978,93.85
11/08/1978,94.45
11/09/1978,94.42
11/10/1978,94.77
11/13/1978,93.13
11/14/1978,92.49
11/15/1978,92.71
11/16/1978,93.71
11/17/1978,94.42
11/20/1978,95.25
11/21/1978,95.01
11/22/1978,95.48
11/24/1978,95.79
11/27/1978,95.99
11/28/1978,95.15
11/29/1978,93.75
11/30/1978,94.7
12/01/1978,96.28
12/04/1978,96.15
12/05/1978,97.44
12/06/1978,97.49
12/07/1978,97.08
12/08/1978,96.63
12/11/1978,97.11
12/12/1978,96.59
12/13/1978,96.06
12/14/1978,96.04
12/15/1978,95.33
12/18/1978,93.44
12/19/1978,94.24
12/20/1978,94.68
12/21/1978,94.71
12/22/1978,96.31
12/26/1978,97.52
12/27/1978,96.66
12/28/1978,96.28
12/29/1978,96.11
01/02/1979,96.73
01/03/1979,97.8
01/04/1979,98.58
01/05/1979,99.13
01/08/1979,98.8
01/09/1979,99.33
01/10/1979,98.77
01/11/1979,99.1
01/12/1979,99.93
01/15/1979,100.69
01/16/1979,99.46
01/17/1979,99.48
01/18/1979,99.72
01/19/1979,99.75
01/22/1979,99.9
01/23/1979,100.6
01/24/1979,100.16
01/25/1979,101.19
01/26/1979,101.86
01/29/1979,101.55
01/30/1979,101.05
01/31/1979,99.93
02/01/1979,99.96
02/02/1979,99.5
02/05/1979,98.09
02/06/1979,98.05
02/07/1979,97.16
02/08/1979,97.65
02/09/1979,97.87
02/12/1979,98.2
02/13/1979,98.93
02/14/1979,98.87
02/15/1979,98.73
02/16/1979,98.67
02/20/1979,99.42
02/21/1979,99.07
02/22/1979,98.33
02/23/1979,97.78
02/26/1979,97.67
02/27/1979,96.13
02/28/1979,96.28
03/01/1979,96.9
03/02/1979,96.97
03/05/1979,98.06
03/06/1979,97.87
03/07/1979,98.44
03/08/1979,99.58
03/09/1979,99.54
03/12/1979,99.67
03/13/1979,99.84
03/14/1979,99.71
03/15/1979,99.86
03/16/1979,100.69
03/19/1979,101.06
03/20/1979,100.5
03/21/1979,101.25
03/22/1979,101.67
03/23/1979,101.6
03/26/1979,101.04
03/27/1979,102.48
03/28/1979,102.12
03/29/1979,102.03
03/30/1979,101.59
04/02/1979,100.9
04/03/1979,102.4
04/04/1979,102.65
04/05/1979,103.26
04/06/1979,103.18
04/09/1979,102.87
04/10/1979,103.34
04/11/1979,102.31
04/12/1979,102
04/16/1979,101.12
04/17/1979,101.24
04/18/1979,101.7
04/19/1979,101.28
04/20/1979,101.23
04/23/1979,101.57
04/24/1979,102.2
04/25/1979,102.5
04/26/1979,102.01
04/27/1979,101.8
04/30/1979,101.76
05/01/1979,101.68
05/02/1979,101.72
05/03/1979,101.81
05/04/1979,100.69
05/07/1979,99.02
05/08/1979,99.17
05/09/1979,99.46
05/10/1979,98.52
05/11/1979,98.52
05/14/1979,98.06
05/15/1979,98.14
05/16/1979,98.42
05/17/1979,99.94
05/18/1979,99.93
05/21/1979,100.14
05/22/1979,100.51
05/23/1979,99.89
05/24/1979,99.93
05/25/1979,100.22
05/29/1979,100.05
05/30/1979,99.11
05/31/1979,99.08
06/01/1979,99.17
06/04/1979,99.32
06/05/1979,100.62
06/06/1979,101.3
06/07/1979,101.79
06/08/1979,101.49
06/11/1979,101.91
06/12/1979,102.85
06/13/1979,102.31
06/14/1979,102.2
06/15/1979,102.09
06/18/1979,101.56
06/19/1979,101.58
06/20/1979,101.63
06/21/1979,102.09
06/22/1979,102.64
06/25/1979,102.09
06/26/1979,101.66
06/27/1979,102.27
06/28/1979,102.8
06/29/1979,102.91
07/02/1979,101.99
07/03/1979,102.09
07/05/1979,102.43
07/06/1979,103.62
07/09/1979,104.47
07/10/1979,104.2
07/11/1979,103.64
07/12/1979,102.69
07/13/1979,102.32
07/16/1979,102.74
07/17/1979,101.83
07/18/1979,101.69
07/19/1979,101.61
07/20/1979,101.82
07/23/1979,101.59
07/24/1979,101.97
07/25/1979,103.08
07/26/1979,103.1
07/27/1979,103.1
07/30/1979,103.15
07/31/1979,103.81
08/01/1979,104.17
08/02/1979,104.1
08/03/1979,104.04
08/06/1979,104.3
08/07/1979,105.65
08/08/1979,105.98
08/09/1979,105.49
08/10/1979,106.4
08/13/1979,107.42
08/14/1979,107.52
08/15/1979,108.25
08/16/1979,108.09
08/17/1979,108.3
08/20/1979,108.83
08/21/1979,108.91
08/22/1979,108.99
08/23/1979,108.63
08/24/1979,108.6
08/27/1979,109.14
08/28/1979,109.02
08/29/1979,109.02
08/30/1979,109.02
08/31/1979,109.32
09/04/1979,107.44
09/05/1979,106.4
09/06/1979,106.85
09/07/1979,107.66
09/10/1979,108.17
09/11/1979,107.51
09/12/1979,107.82
09/13/1979,107.85
09/14/1979,108.76
09/17/1979,108.84
09/18/1979,108
09/19/1979,108.28
09/20/1979,110.51
09/21/1979,110.47
09/24/1979,109.61
09/25/1979,109.68
09/26/1979,109.96
09/27/1979,110.21
09/28/1979,109.32
10/01/1979,108.56
10/02/1979,109.59
10/03/1979,109.59
10/04/1979,110.17
10/05/1979,111.27
10/08/1979,109.88
10/09/1979,106.63
10/10/1979,105.3
10/11/1979,105.05
10/12/1979,104.49
10/15/1979,103.36
10/16/1979,103.19
10/17/1979,103.39
10/18/1979,103.61
10/19/1979,101.6
10/22/1979,100.71
10/23/1979,100.28
10/24/1979,100.44
10/25/1979,100
10/26/1979,100.57
10/29/1979,100.71
10/30/1979,102.67
10/31/1979,101.82
11/01/1979,102.57
11/02/1979,102.51
11/05/1979,101.82
11/06/1979,101.2
11/07/1979,99.87
11/08/1979,100.3
11/09/1979,101.51
11/12/1979,103.51
11/13/1979,102.94
11/14/1979,103.39
11/15/1979,104.13
11/16/1979,103.79
11/19/1979,104.23
11/20/1979,103.69
11/21/1979,103.89
11/23/1979,104.67
11/26/1979,106.8
11/27/1979,106.38
11/28/1979,106.77
11/29/1979,106.81
11/30/1979,106.16
12/03/1979,105.83
12/04/1979,106.79
12/05/1979,107.25
12/06/1979,108
12/07/1979,107.52
12/10/1979,107.67
12/11/1979,107.49
12/12/1979,107.52
12/13/1979,107.67
12/14/1979,108.92
12/17/1979,109.33
12/18/1979,108.3
12/19/1979,108.2
12/20/1979,108.26
12/21/1979,107.59
12/24/1979,107.66
12/26/1979,107.78
12/27/1979,107.96
12/28/1979,107.84
12/31/1979,107.94
01/02/1980,105.76
01/03/1980,105.22
01/04/1980,106.52
01/07/1980,106.81
01/08/1980,108.95
01/09/1980,109.05
01/10/1980,109.89
01/11/1980,109.92
01/14/1980,110.38
01/15/1980,111.14
01/16/1980,111.05
01/17/1980,110.7
01/18/1980,111.07
01/21/1980,112.1
01/22/1980,111.51
01/23/1980,113.44
01/24/1980,113.7
01/25/1980,113.61
01/28/1980,114.85
01/29/1980,114.07
01/30/1980,115.2
01/31/1980,114.16
02/01/1980,115.12
02/04/1980,114.37
02/05/1980,114.66
02/06/1980,115.72
02/07/1980,116.28
02/08/1980,117.95
02/11/1980,117.12
02/12/1980,117.9
02/13/1980,118.44
02/14/1980,116.72
02/15/1980,115.41
02/19/1980,114.6
02/20/1980,116.47
02/21/1980,115.28
02/22/1980,115.04
02/25/1980,113.33
02/26/1980,113.98
02/27/1980,112.38
02/28/1980,112.35
02/29/1980,113.66
03/03/1980,112.5
03/04/1980,112.78
03/05/1980,111.13
03/06/1980,108.65
03/07/1980,106.9
03/10/1980,106.51
03/11/1980,107.78
03/12/1980,106.87
03/13/1980,105.62
03/14/1980,105.43
03/17/1980,102.26
03/18/1980,104.1
03/19/1980,104.31
03/20/1980,103.12
03/21/1980,102.31
03/24/1980,99.28
03/25/1980,99.19
03/26/1980,98.68
03/27/1980,98.22
03/28/1980,100.68
03/31/1980,102.09
04/01/1980,102.18
04/02/1980,102.68
04/03/1980,102.15
04/07/1980,100.19
04/08/1980,101.2
04/09/1980,103.11
04/10/1980,104.08
04/11/1980,103.79
04/14/1980,102.84
04/15/1980,102.63
04/16/1980,101.54
04/17/1980,101.05
04/18/1980,100.55
04/21/1980,99.8
04/22/1980,103.43
04/23/1980,103.73
04/24/1980,104.4
04/25/1980,105.16
04/28/1980,105.64
04/29/1980,105.86
04/30/1980,106.29
05/01/1980,105.46
05/02/1980,105.58
05/05/1980,106.38
05/06/1980,106.25
05/07/1980,107.18
05/08/1980,106.13
05/09/1980,104.72
05/12/1980,104.78
05/13/1980,106.3
05/14/1980,106.85
05/15/1980,106.99
05/16/1980,107.35
05/19/1980,107.67
05/20/1980,107.62
05/21/1980,107.72
05/22/1980,109.01
05/23/1980,110.62
05/27/1980,111.4
05/28/1980,112.06
05/29/1980,110.27
05/30/1980,111.24
06/02/1980,110.76
06/03/1980,110.51
06/04/1980,112.61
06/05/1980,112.78
06/06/1980,113.2
06/09/1980,113.71
06/10/1980,114.66
06/11/1980,116.02
06/12/1980,115.52
06/13/1980,115.81
06/16/1980,116.09
06/17/1980,116.03
06/18/1980,116.26
06/19/1980,114.66
06/20/1980,114.06
06/23/1980,114.51
06/24/1980,115.14
06/25/1980,116.72
06/26/1980,116.19
06/27/1980,116
06/30/1980,114.24
07/01/1980,114.93
07/02/1980,115.68
07/03/1980,117.46
07/07/1980,118.29
07/08/1980,117.84
07/09/1980,117.98
07/10/1980,116.95
07/11/1980,117.84
07/14/1980,120.01
07/15/1980,119.3
07/16/1980,119.63
07/17/1980,121.44
07/18/1980,122.04
07/21/1980,122.51
07/22/1980,122.19
07/23/1980,121.93
07/24/1980,121.79
07/25/1980,120.78
07/28/1980,121.43
07/29/1980,122.4
07/30/1980,122.23
07/31/1980,121.67
08/01/1980,121.21
08/04/1980,120.98
08/05/1980,120.74
08/06/1980,121.55
08/07/1980,123.3
08/08/1980,123.61
08/11/1980,124.78
08/12/1980,123.79
08/13/1980,123.28
08/14/1980,125.25
08/15/1980,125.72
08/18/1980,123.39
08/19/1980,122.6
08/20/1980,123.77
08/21/1980,125.46
08/22/1980,126.02
08/25/1980,125.16
08/26/1980,124.84
08/27/1980,123.52
08/28/1980,122.08
08/29/1980,122.38
09/02/1980,123.74
09/03/1980,126.12
09/04/1980,125.42
09/05/1980,124.88
09/08/1980,123.31
09/09/1980,124.07
09/10/1980,124.81
09/11/1980,125.66
09/12/1980,125.54
09/15/1980,125.67
09/16/1980,126.74
09/17/1980,128.87
09/18/1980,128.4
09/19/1980,129.25
09/22/1980,130.4
09/23/1980,129.43
09/24/1980,130.37
09/25/1980,128.72
09/26/1980,126.35
09/29/1980,123.54
09/30/1980,125.46
10/01/1980,127.13
10/02/1980,128.09
10/03/1980,129.33
10/06/1980,131.73
10/07/1980,131
10/08/1980,131.65
10/09/1980,131.04
10/10/1980,130.29
10/13/1980,132.03
10/14/1980,132.02
10/15/1980,133.7
10/16/1980,132.22
10/17/1980,131.52
10/20/1980,132.61
10/21/1980,131.84
10/22/1980,131.92
10/23/1980,129.53
10/24/1980,129.85
10/27/1980,127.88
10/28/1980,128.05
10/29/1980,127.91
10/30/1980,126.29
10/31/1980,127.47
11/03/1980,129.04
11/05/1980,131.33
11/06/1980,128.91
11/07/1980,129.18
11/10/1980,129.48
11/11/1980,131.26
11/12/1980,134.59
11/13/1980,136.49
11/14/1980,137.15
11/17/1980,137.75
11/18/1980,139.7
11/19/1980,139.06
11/20/1980,140.4
11/21/1980,139.11
11/24/1980,138.31
11/25/1980,139.33
11/26/1980,140.17
11/28/1980,140.52
12/01/1980,137.21
12/02/1980,136.97
12/03/1980,136.71
12/04/1980,136.48
12/05/1980,134.03
12/08/1980,130.61
12/09/1980,130.48
12/10/1980,128.26
12/11/1980,127.36
